text,translated_text,clean_output
"Halisa a be dulan bi bi, n'ga mi ye nafama ye tougouni, aka rapport hauteur / largeur minalé kabô phototaféng numériki ka capteur tiogoya lema.","Jula: Halisa a be dulan bi bi, n'ga mi ye nafama ye tougouni, aka rapport hauteur / largeur minalé kabô phototaféng numériki ka capteur tiogoya lema. English: I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a","I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a girl, I'm a"
"mogow bara daman timi photo ta tchogo mi yé ka photo tala saba yé, fo ka wé kè yeleko yé, o photo tan tchogoyan yé kèla lé ka sira do photo ta baga koro alissa a bèssé photo ta ka gnan.","Jula: mogow bara daman timi photo ta tchogo mi yé ka photo tala saba yé, fo ka wé kè yeleko yé, o photo tan tchogoyan yé kèla lé ka sira do photo ta baga koro alissa a bèssé photo ta ka gnan. English:",
"Ni té a simmintiya dôrôpén ko kalamoukalaw toun deli ka kè dinosaur-ow dô la, bisiguiya dô jensenna kaban, n'ga a be soukolow fènsènfèsèn té sé ka, inafô koulèri ani soumadaya saba labënya.","Jula: Ni té a simmintiya dôrôpén ko kalamoukalaw toun deli ka kè dinosaur-ow dô la, bisiguiya dô jensenna kaban, n'ga a be soukolow fènsènfèsèn té sé ka, inafô koulèri ani soumadaya saba labënya. English: I'm not a dinosaur.",I'm not a dinosaur.
"lo, Jupiteri ya sateliti dô ta Munumunu bésé kané saman tchogodi? Nii kii yere sôrô lo kounan, itésé ka gbiriya komi nii bé dugukolo kan.","Jula: lo, Jupiteri ya sateliti dô ta Munumunu bésé kané saman tchogodi? Nii kii yere sôrô lo kounan, itésé ka gbiriya komi nii bé dugukolo kan. English: I'm not sure what you mean.",I'm not sure what you mean.
"Generali nah ta ye le tchogohya ye mi FAA lagnini bena daga sanfe dougoutaman man ka bori ke sira souroumanw la la esansifegeman litiri nani ni tlan sigiyoroman milliyon tagan tchienli man, o kela sababouye la carboni djensen nogoya fignela.","Jula: Generali nah ta ye le tchogohya ye mi FAA lagnini bena daga sanfe dougoutaman man ka bori ke sira souroumanw la la esansifegeman litiri nani ni tlan sigiyoroman milliyon tagan tchienli man, o kela sababouye la carboni djensen nogoya fignela. English: I'm not sure what you mean.",I'm not sure what you mean.
Kunko few oyé braka dila en fari là myé foli lôni enkenti nônyé. O tumanan o recherchi fan ka dôgô ani oyé tchaman myé bènan.,Jula: Kunko few oyé braka dila en fari là myé foli lôni enkenti nônyé. O tumanan o recherchi fan ka dôgô ani oyé tchaman myé bènan. English: I'm not a fan of you.,I'm not a fan of you.
"a kouman nan lɛri fila aya fɔ ko “bi apple benan telefɔni dilan kɛcogo kɛ kura ye, bi an bé nan kɛ kokɛninw ɲɛfɛ”.","Jula: a kouman nan lɛri fila aya fɔ ko “bi apple benan telefɔni dilan kɛcogo kɛ kura ye, bi an bé nan kɛ kokɛninw ɲɛfɛ”. English: a kouman nan lɛri fila aya fɔ ko “bi apple benan telefɔni dilan kɛcogo kɛ kura ye, bi an bé nan kɛ kokɛninw ɲɛfɛ”.","a kouman nan lɛri fila aya fɔ ko “bi apple benan telefɔni dilan kɛcogo kɛ kura ye, bi an bé nan kɛ kokɛninw ɲɛfɛ”."
"Abe foh nansara hou ta kibaroh ya dih nan ni mogo djaha ta fen Doh ma loh “Zoom” ta toroh nankoh bé mi ye, olé ye gwele sigi ko ka gbelin la ban fana, mako beke gwele d'en chiaman la ka bara Doh hou kesabatiboroman, kaban koh gwele djonan la suru ni toh kele te.","Jula: Abe foh nansara hou ta kibaroh ya dih nan ni mogo djaha ta fen Doh ma loh “Zoom” ta toroh nankoh bé mi ye, olé ye gwele sigi ko ka gbelin la ban fana, mako beke gwele d'en chiaman la ka bara Doh hou kesabatiboroman, kaban koh gwele djonan la suru ni toh kele te. English:",
"Yomi television telecomandi, souma li yé kèla yoro fila le la controlèri la, a bè sigui television le djoukoro a tigui bè a ta ka television la yèlèman fan saba le ro.","Jula: Yomi television telecomandi, souma li yé kèla yoro fila le la controlèri la, a bè sigui television le djoukoro a tigui bè a ta ka television la yèlèman fan saba le ro. English: I'm a bitch.",I'm a bitch.
"Sientifikouw ko bigani sii sanfe toro ti ye galaman, ni ka duguman dje donni kabô neremugu ni caroti yengen.","Jula: Sientifikouw ko bigani sii sanfe toro ti ye galaman, ni ka duguman dje donni kabô neremugu ni caroti yengen. English: I'm not sure what you're talking about.",I'm not sure what you're talking about.
"Môgô munu be doôniko gnagni kèla université laolu y'a fô, ko a kônôféng fla olu be kori gnogonan ka kè bana kissè ye mi bséssé ka kôrôkourou ka baara djô.","Jula: Môgô munu be doôniko gnagni kèla université laolu y'a fô, ko a kônôféng fla olu be kori gnogonan ka kè bana kissè ye mi bséssé ka kôrôkourou ka baara djô. English: I'm not a good person.",I'm not a good person.
Ni ka imagi tchèkagni sougnè naani ka timi 35 mm negative (3136 mm2 versus 864) ta ola.,Jula: Ni ka imagi tchèkagni sougnè naani ka timi 35 mm negative (3136 mm2 versus 864) ta ola. English: I'm not sure.,I'm not sure.
"Allah ni dji koro fibre optiki mi be Europe ni bradband satelliti blalagnogo ma, Greenland connectélen do ka gna diamana konnon deng 93% ye interneti sorola.","Jula: Allah ni dji koro fibre optiki mi be Europe ni bradband satelliti blalagnogo ma, Greenland connectélen do ka gna diamana konnon deng 93% ye interneti sorola. English: I'm a greenland digital nomad. I'm a digital nomad.",I'm a digital nomad. I'm a greenland digital nomad.
"Tumanbè, déni ou déni, ani déni wororkula, manko oya yèrè passeport là, waraman ka taga tugan la ni o worobaga passeport kan.","Jula: Tumanbè, déni ou déni, ani déni wororkula, manko oya yèrè passeport là, waraman ka taga tugan la ni o worobaga passeport kan. English: I'm not a native speaker.",I'm not a native speaker.
"A sogolan fitinou bè bè kélégnin ali ni a kera gazi yé, dji yé aliman kabakourou yé.","Jula: A sogolan fitinou bè bè kélégnin ali ni a kera gazi yé, dji yé aliman kabakourou yé. English: A man who is a man of the world.",A man who is a man of the world.
Djabrani tanan kela sababou ye ka goundo chaman la kenekan mi ye ni tagamassehou ani gninda la kouman mi te min kateme millisecondi daman kan.,Jula: Djabrani tanan kela sababou ye ka goundo chaman la kenekan mi ye ni tagamassehou ani gninda la kouman mi te min kateme millisecondi daman kan. English: I am a woman.,I am a woman.
kabini fo wagati djan mogo ni fiw yé dougalenw ta la ka aw yèrè massiri.,Jula: kabini fo wagati djan mogo ni fiw yé dougalenw ta la ka aw yèrè massiri. English:,
"A te flèli dôrôn ye, ani lônkoya be kognagnini dôle ye mi be kèla ka hypothèsi kélé walima fla bô ala, ka gninigali kè, ani ka kokôrôsi fanan kè ka recherchi scientifiki bla sira bèrè kan.","Jula: A te flèli dôrôn ye, ani lônkoya be kognagnini dôle ye mi be kèla ka hypothèsi kélé walima fla bô ala, ka gninigali kè, ani ka kokôrôsi fanan kè ka recherchi scientifiki bla sira bèrè kan. English:",
Abei inafo neiguei ngon blala yiri ngon non nan; kabini san 1767 raye follow neiguei laman ye barra daminin.,Jula: Abei inafo neiguei ngon blala yiri ngon non nan; kabini san 1767 raye follow neiguei laman ye barra daminin. English: I'm not sure what you're saying.,I'm not sure what you're saying.
"Toumami carti chamaa nafa kabo wélélila douniya fan bê, dôhou danmatiguêlé don wéléli kiimènan diya sôninan kata dougou daman na.","Jula: Toumami carti chamaa nafa kabo wélélila douniya fan bê, dôhou danmatiguêlé don wéléli kiimènan diya sôninan kata dougou daman na. English: Toumami carti chamaa nafa kabo wélélila douniya fan bê, dôhou danmatiguêlé don wéléli kiimènan diya sôninan kata dougou daman na.","Toumami carti chamaa nafa kabo wélélila douniya fan bê, dôhou danmatiguêlé don wéléli kiimènan diya sôninan kata dougou daman na."
Sannafefilenanw koura chaman ye barakefe belebelebaw ye miw siguinibe yoro djanw la laminifigne gnouman konnon.,Jula: Sannafefilenanw koura chaman ye barakefe belebelebaw ye miw siguinibe yoro djanw la laminifigne gnouman konnon. English:,
Miseli asie laman be fogon dji sanfè kunna tansôn kôsôn.,Jula: Miseli asie laman be fogon dji sanfè kunna tansôn kôsôn. English: The Chinese are not afraid of the Chinese.,The Chinese are not afraid of the Chinese.
"A bisaba ni dourou milimètèrè summada be djaati, katimi walima kanagaçi gnagamouni, bisaba ni wôrô min lasouroun milimètèri bisaba ni wôrô souroun kônon mougan ni nanni kiundanma fè.","Jula: A bisaba ni dourou milimètèrè summada be djaati, katimi walima kanagaçi gnagamouni, bisaba ni wôrô min lasouroun milimètèri bisaba ni wôrô souroun kônon mougan ni nanni kiundanma fè. English: A cane is a cane, a cane is a cane.","A cane is a cane, a cane is a cane."
"Sogokissèw badjouyani ani ka dougna baro ta karan boroman, orô ahi yé yéra wagati chaman yo “baro lôli si”.","Jula: Sogokissèw badjouyani ani ka dougna baro ta karan boroman, orô ahi yé yéra wagati chaman yo “baro lôli si”. English: I’m not a doctor.",I’m not a doctor.
Tigitigui VNP (viritiali doumoudougouma sisitèmi rézo) diilikèlaw yé bagali gnoumaman sira o fila politiki anbarigo ani jagokèyôrô IP-tintinni.,Jula: Tigitigui VNP (viritiali doumoudougouma sisitèmi rézo) diilikèlaw yé bagali gnoumaman sira o fila politiki anbarigo ani jagokèyôrô IP-tintinni. English: The National Park Service (NPS) is a federal agency that manages the national parks of the United States.,The National Park Service (NPS) is a federal agency that manages the national parks of the United States.
"Station ma djogo falén, hali sanfè station fo mi kèra a la gyroscope kele na a damina waati la, fo kata bô espace kônô.","Jula: Station ma djogo falén, hali sanfè station fo mi kèra a la gyroscope kele na a damina waati la, fo kata bô espace kônô. English: Station ma djogo falén, hali sanfè station fo mi kèra a la gyroscope kele na a damina waati la, fo kata bô espace kônô.","Station ma djogo falén, hali sanfè station fo mi kèra a la gyroscope kele na a damina waati la, fo kata bô espace kônô."
"Môgo miw yé kèla ni miriya sougou yé kèla ni sôbèna hakiri yé, béssé ka misaliya douroussi, ka kognanw gnanabô ani ka bagara kè ana lônibagaw ya kèkafilè kan.","Jula: Môgo miw yé kèla ni miriya sougou yé kèla ni sôbèna hakiri yé, béssé ka misaliya douroussi, ka kognanw gnanabô ani ka bagara kè ana lônibagaw ya kèkafilè kan. English: I'm not a bad person.",I'm not a bad person.
"Coungoconon sogomisèniw doun kadi Ocelotw yé. Ouw bè souraw, saaw, dougoumanfew ani cononw mina na olougou bèssé. Coungoconon sogow tchaamanw mi bè mina ocelotw boro ka dogo na yèrè yé.","Jula: Coungoconon sogomisèniw doun kadi Ocelotw yé. Ouw bè souraw, saaw, dougoumanfew ani cononw mina na olougou bèssé. Coungoconon sogow tchaamanw mi bè mina ocelotw boro ka dogo na yèrè yé. English: I'm not a bird.",I'm not a bird.
"Tchèman film cameras dô myé wôrô wôrô 6 cm fan, dô myé bi lôru ni ségui ni i lôru ni ségui négatif.","Jula: Tchèman film cameras dô myé wôrô wôrô 6 cm fan, dô myé bi lôru ni ségui ni i lôru ni ségui négatif. English: I'm not a fan of film cameras.",I'm not a fan of film cameras.
"Dougou tagalaw lalira ko gbeleman kaa bla o miriyala ko wagati djougou nin be dougou taga faratili djouya la, la tagaman bolola yereman n'a ta masuba ye.","Jula: Dougou tagalaw lalira ko gbeleman kaa bla o miriyala ko wagati djougou nin be dougou taga faratili djouya la, la tagaman bolola yereman n'a ta masuba ye. English: I'm not a lawyer.",I'm not a lawyer.
"Bissi be taga ka bo bissi djoro ra dissitriki ra ni ka koo tche temin, tili konnon fo kasse Jakari koron yoro ra. Bumthang be taga nege woro ani minuti bissaba ani nege wolovila ni miniti bissaba tche faranra.","Jula: Bissi be taga ka bo bissi djoro ra dissitriki ra ni ka koo tche temin, tili konnon fo kasse Jakari koron yoro ra. Bumthang be taga nege woro ani minuti bissaba ani nege wolovila ni miniti bissaba tche faranra. English:",
O be basigininya kounba gnansigui sobolila yé n'gua be se ka latangaya djôrôw sabu sobolila sénw seya ka balan o kônôn.,Jula: O be basigininya kounba gnansigui sobolila yé n'gua be se ka latangaya djôrôw sabu sobolila sénw seya ka balan o kônôn. English:,
Baltic ya yôrôdjanan kôgôdji tiguè bagaw fan'ba siguira kamèè St Petersbourg dougou kônon.,Jula: Baltic ya yôrôdjanan kôgôdji tiguè bagaw fan'ba siguira kamèè St Petersbourg dougou kônon. English: The Baltic Sea is a sea of the Baltic Sea.,The Baltic Sea is a sea of the Baltic Sea.
"Lahiri ba yira ko dougoutaga law te sognani kela, latige ke ba yere ni yoro ko kela logofieh terebali la, darike waliman ka mogo werew bla gna dowere Man o yere togola soroli kaman.","Jula: Lahiri ba yira ko dougoutaga law te sognani kela, latige ke ba yere ni yoro ko kela logofieh terebali la, darike waliman ka mogo werew bla gna dowere Man o yere togola soroli kaman. English: I'm not a lawyer, I'm a lawyer.","I'm not a lawyer, I'm a lawyer."
Mogo kanka ka kow tchaman le djaté minan dougou tagaw ra.,Jula: Mogo kanka ka kow tchaman le djaté minan dougou tagaw ra. English: I'm not a girl.,I'm not a girl.
"Téré faryani kônnon, wayasikèlaw bésé ka jinaji kôrôbô kaa yira komi uka dji léyé (walima fen wèrè).","Jula: Téré faryani kônnon, wayasikèlaw bésé ka jinaji kôrôbô kaa yira komi uka dji léyé (walima fen wèrè). English: I'm not a good cook.",I'm not a good cook.
"Denbaya miw beyi ni denw yé uwmachèya, nga dunnandjiguiyôrô dow soona ka ladjiguiyali yôrô diw ma.","Jula: Denbaya miw beyi ni denw yé uwmachèya, nga dunnandjiguiyôrô dow soona ka ladjiguiyali yôrô diw ma. English: I'm not going to be here for a while.",I'm not going to be here for a while.
"I na fo kata massaya boba ladje Loire Valley la, Rhine Valley tari kata djikan yalake Danube koo kan ni gnanla yoro tchegnoumanw kan tari kata kounou kan yala ke Erie Canal yoro la.","Jula: I na fo kata massaya boba ladje Loire Valley la, Rhine Valley tari kata djikan yalake Danube koo kan ni gnanla yoro tchegnoumanw kan tari kata kounou kan yala ke Erie Canal yoro la. English: I na fo kata massaya boba ladje Loire Valley la, Rhine Valley tari kata djikan yalake Danube koo kan ni gnanla yoro tchegnoumanw kan tari kata kounou kan yala ke Erie Canal yoro la.","I na fo kata massaya boba ladje Loire Valley la, Rhine Valley tari kata djikan yalake Danube koo kan ni gnanla yoro tchegnoumanw kan tari kata kounou kan yala ke Erie Canal yoro la."
Min ka nôgô o le ye ka bara kè ni barakèla dô ye min ka teli ka dugutaga dôw ko fô ka bila i n'a fô i taw gnôngô.,"Jula: Min ka nôgô o le ye ka bara kè ni barakèla dô ye min ka teli ka dugutaga dôw ko fô ka bila i n'a fô i taw gnôngô. English: I'm not a big fan of the word ""big"" in this context.","I'm not a big fan of the word ""big"" in this context."
Sosyété Couchsurfing lô la janvier san 2004 la kasababou kè tumaminan Casey Fenton l$onikèla dô ka avion sssssongon duman sôrô ka taga Island la owaati atuman jiguiyôrô wèrè sôrô.,Jula: Sosyété Couchsurfing lô la janvier san 2004 la kasababou kè tumaminan Casey Fenton l$onikèla dô ka avion sssssongon duman sôrô ka taga Island la owaati atuman jiguiyôrô wèrè sôrô. English:,
A chaman na kalandénw ya visa chariya ni a gnini tiogow bôlé visa guazan walima businèsi ta ma.,Jula: A chaman na kalandénw ya visa chariya ni a gnini tiogow bôlé visa guazan walima businèsi ta ma. English: A chaman na kalandénw ya visa chariya ni a gnini tiogow bôlé visa guazan walima businèsi ta ma.,A chaman na kalandénw ya visa chariya ni a gnini tiogow bôlé visa guazan walima businèsi ta ma.
Sariya béré kélé pé tèw bè djamanan kélé kélénan bèèra min ba fè korotorfin djiman kan ka kè mobili la.,Jula: Sariya béré kélé pé tèw bè djamanan kélé kélénan bèèra min ba fè korotorfin djiman kan ka kè mobili la. English:,
"Ali ni wayashi agensi befe ka wayashi kelaw caman ka commandi ta, barakelaw caman ka kala ke wayashi ke cogow ani taga yorow ta bolole ka.","Jula: Ali ni wayashi agensi befe ka wayashi kelaw caman ka commandi ta, barakelaw caman ka kala ke wayashi ke cogow ani taga yorow ta bolole ka. English: Ali ni wayashi agensi befe ka wayashi kelaw caman ka commandi ta, barakelaw caman ka kala ke wayashi ke cogow ani taga yorow ta bolole ka.","Ali ni wayashi agensi befe ka wayashi kelaw caman ka commandi ta, barakelaw caman ka kala ke wayashi ke cogow ani taga yorow ta bolole ka."
Tagama bagaw bè ssé ka bè ni coungoconon few tien li kè law dou ye o man degui ka mi ye o bo yoro lo.,Jula: Tagama bagaw bè ssé ka bè ni coungoconon few tien li kè law dou ye o man degui ka mi ye o bo yoro lo. English: I'm not a bad person.,I'm not a bad person.
Môgô dô lanyé ko expérience tchanman oyé siwô tuman dô lagbè oyé tôrô yé.,Jula: Môgô dô lanyé ko expérience tchanman oyé siwô tuman dô lagbè oyé tôrô yé. English: I'm not a fan of you.,I'm not a fan of you.
"i bese ka boda boda tao (moto takissi) kata Goma, Oyôrô sôngôn ye dasi kêmê congolais sira suruni.","Jula: i bese ka boda boda tao (moto takissi) kata Goma, Oyôrô sôngôn ye dasi kêmê congolais sira suruni. English: I bese ka boda boda tao (moto takissi) kata Goma, Oyôrô sôngôn ye dasi kêmê congolais sira suruni.","I bese ka boda boda tao (moto takissi) kata Goma, Oyôrô sôngôn ye dasi kêmê congolais sira suruni."
Keninman baraketaou ka di minougou ye negesso bori ka daminin kogo dji fo a kasse gnadan ra.,Jula: Keninman baraketaou ka di minougou ye negesso bori ka daminin kogo dji fo a kasse gnadan ra. English: I'm going to go to the beach.,I'm going to go to the beach.
