text,translated_text,clean_output
सैटेलाइट फोन आम रूप सँ मोबाइल फोनक प्रतिस्थापन नहि अछि किएकि फोन कॉल लेल अहां कें उपग्रह संग दृष्टिक स्पष्ट लाइन संग रहब आवश्यक होइत अछि।,"Maithili: तुर्की तीन तरफ सँ समुद्रों सँ घिरल अछि: पश्चिम में एजियन सागर, उत्तर में काला सागर एवं दक्षिण में भूमध्य सागर। English: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south. Maithili: युद्धक शुरुआत में ओ बेसितर समुद्रक ऊपर यात्रा करैत छलाह, मुदा जेना-जेना रडार विकसित भेल गेल आ अधिक सटीक होइत गेल पनडुब्बी सभ नज़र में आबय सँ बचय कें लेल पानि के निच्चा जाय कें लेल मजबूर होइत गेल | English: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen. Maithili: सैटेलाइट फोन आम रूप सँ मोबाइल फोनक प्रतिस्थापन नहि अछि किएकि फोन कॉल लेल अहां कें उपग्रह संग दृष्टिक स्पष्ट लाइन संग रहब आवश्यक होइत अछि। English: The telephone is a standard device for the transmission of voice and data. Maithili: वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय","The telephone is a standard device for the transmission of voice and data. Maithili: वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय तापमान के अनुसार, वायुमंडलीय"
"हालांकि वैगनवे में केवल लकड़ीक समानांतर तख्त शामिल छल, ओ घोडा सब कें अधिक गति प्राप्त करय आ दिनक कनि बेसी उबड़-खाबड़ सड़क सभक तुलना में बेसी भार खींचय कें सुविधा देलक।","Maithili: तुर्की तीन तरफ सँ समुद्रों सँ घिरल अछि: पश्चिम में एजियन सागर, उत्तर में काला सागर एवं दक्षिण में भूमध्य सागर। English: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south. Maithili: युद्धक शुरुआत में ओ बेसितर समुद्रक ऊपर यात्रा करैत छलाह, मुदा जेना-जेना रडार विकसित भेल गेल आ अधिक सटीक होइत गेल पनडुब्बी सभ नज़र में आबय सँ बचय कें लेल पानि के निच्चा जाय कें लेल मजबूर होइत गेल | English: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen. Maithili: हालांकि वैगनवे में केवल लकड़ीक समानांतर तख्त शामिल छल, ओ घोडा सब कें अधिक गति प्राप्त करय आ दिनक कनि बेसी उबड़-खाबड़ सड़क सभक तुलना में बेसी भार खींचय कें सुविधा देलक। English: The only submarine in the world that is capable of moving at a speed of up to 100 km/h is the Maithili.",The only submarine in the world that is capable of moving at a speed of up to 100 km/h is the Maithili.
"लोक सब प्राचीन काल स मूल रासायनिक तत्वों जेना कि सोना, चांदी आ तांबक बारे में जानइत छलाह, कियाक त ई सब प्रकृति में मूल रूप स खोजल जा सकैत छैथ आ आदिम उपकरण सँ सुरंग खोदनाई अपेक्षाकृत आसान छल।","Maithili: तुर्की तीन तरफ सँ समुद्रों सँ घिरल अछि: पश्चिम में एजियन सागर, उत्तर में काला सागर एवं दक्षिण में भूमध्य सागर। English: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south. Maithili: युद्धक शुरुआत में ओ बेसितर समुद्रक ऊपर यात्रा करैत छलाह, मुदा जेना-जेना रडार विकसित भेल गेल आ अधिक सटीक होइत गेल पनडुब्बी सभ नज़र में आबय सँ बचय कें लेल पानि के निच्चा जाय कें लेल मजबूर होइत गेल | English: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen. Maithili: लोक सब प्राचीन काल स मूल रासायनिक तत्वों जेना कि सोना, चांदी आ तांबक बारे में जानइत छलाह, कियाक त ई सब प्रकृति में मूल रूप स खोजल जा सकैत छैथ आ आदिम उपकरण सँ सुरंग खोदनाई अपेक्षाकृत आसान छल। English: The ancient civilizations of the ancient world were the first to discover the minerals of the earth, and the first to discover the minerals of the sea.","The ancient civilizations of the ancient world were the first to discover the minerals of the earth, and the first to discover the minerals of the sea."
"पहिया दुनिया कें अविश्वसनीय तरीका सें बदल देलक। पहिया जे अपना सभ लेल जे सब सें पैघ चीज कएलक अछि, ओ अछि अपना लोकनि कें बहुत आसान एवं तेज परिवहन प्रदान करैत अछि।","Maithili: तुर्की तीन तरफ सँ समुद्रों सँ घिरल अछि: पश्चिम में एजियन सागर, उत्तर में काला सागर एवं दक्षिण में भूमध्य सागर। English: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south. Maithili: युद्धक शुरुआत में ओ बेसितर समुद्रक ऊपर यात्रा करैत छलाह, मुदा जेना-जेना रडार विकसित भेल गेल आ अधिक सटीक होइत गेल पनडुब्बी सभ नज़र में आबय सँ बचय कें लेल पानि के निच्चा जाय कें लेल मजबूर होइत गेल | English: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen. Maithili: पहिया दुनिया कें अविश्वसनीय तरीका सें बदल देलक। पहिया जे अपना सभ लेल जे सब सें पैघ चीज कएलक अछि, ओ अछि अपना लोकनि कें बहुत आसान एवं तेज परिवहन प्रदान करैत अछि। English: The wheel of the world is changing fast. The wheel of the world is changing fast.",The wheel of the world is changing fast.
ई सुनिश्चित कयल जाइत अछि जे चित्र पूर्ण स्क्रीन केँ कवर करए। एकरा ओवर स्कैन कहल जाइत अछि।,"Maithili: तुर्की तीन तरफ सँ समुद्रों सँ घिरल अछि: पश्चिम में एजियन सागर, उत्तर में काला सागर एवं दक्षिण में भूमध्य सागर। English: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south. Maithili: युद्धक शुरुआत में ओ बेसितर समुद्रक ऊपर यात्रा करैत छलाह, मुदा जेना-जेना रडार विकसित भेल गेल आ अधिक सटीक होइत गेल पनडुब्बी सभ नज़र में आबय सँ बचय कें लेल पानि के निच्चा जाय कें लेल मजबूर होइत गेल | English: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen. Maithili: ई सुनिश्चित कयल जाइत अछि जे चित्र पूर्ण स्क्रीन केँ कवर करए। एकरा ओवर स्कैन कहल जाइत अछि। English: The image is complete screen.",The image is complete screen.
जर्मन पनडुब्बी सब कें यू-बोट कहल जैत छल। जर्मन सभ अपन पनडुब्बि सभ कें मार्ग-निर्देशन करय आ संचालित करय में बहुत नीक छलथि।,"Maithili: तुर्की तीन तरफ सँ समुद्रों सँ घिरल अछि: पश्चिम में एजियन सागर, उत्तर में काला सागर एवं दक्षिण में भूमध्य सागर। English: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south. Maithili: युद्धक शुरुआत में ओ बेसितर समुद्रक ऊपर यात्रा करैत छलाह, मुदा जेना-जेना रडार विकसित भेल गेल आ अधिक सटीक होइत गेल पनडुब्बी सभ नज़र में आबय सँ बचय कें लेल पानि के निच्चा जाय कें लेल मजबूर होइत गेल | English: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen. Maithili: जर्मन पनडुब्बी सब कें यू-बोट कहल जैत छल। जर्मन सभ अपन पनडुब्बि सभ कें मार्ग-निर्देशन करय आ संचालित करय में बहुत नीक छलथि। English: The German submarine fleet is a very complex and complex.",The German submarine fleet is a very complex and complex.
"हालांकि एकर भौतिक अवस्था बदल सकैत अइछ, मुदा एकर रासायनिक अवस्था समान होइत अछि।","Maithili: तुर्की तीन तरफ सँ समुद्रों सँ घिरल अछि: पश्चिम में एजियन सागर, उत्तर में काला सागर एवं दक्षिण में भूमध्य सागर। English: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south. Maithili: युद्धक शुरुआत में ओ बेसितर समुद्रक ऊपर यात्रा करैत छलाह, मुदा जेना-जेना रडार विकसित भेल गेल आ अधिक सटीक होइत गेल पनडुब्बी सभ नज़र में आबय सँ बचय कें लेल पानि के निच्चा जाय कें लेल मजबूर होइत गेल | English: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen. Maithili: हालांकि एकर भौतिक अवस्था बदल सकैत अइछ, मुदा एकर रासायनिक अवस्था समान होइत अछि। English: The physical state of the world is the same as the chemical state of the world. Maithili: एकर भौतिक अवस्था बदल सकैत अइछ, मुदा एकर रासायनिक अवस्था समान होइत अछि।","The physical state of the world is the same as the chemical state of the world. Maithili: एकर भौतिक अवस्था बदल सकैत अइछ, मुदा एकर रासायनिक अवस्था समान होइत अछि।"
सतही तनाव एहि लेल होइत अछि कियाकि पानिक सतह पर पानिक अणु अपन ऊपर हवाक अणु सभक तुलना में एक दोसरक प्रति अधिक आकर्षित होइत छथि।,"Maithili: तुर्की तीन तरफ सँ समुद्रों सँ घिरल अछि: पश्चिम में एजियन सागर, उत्तर में काला सागर एवं दक्षिण में भूमध्य सागर। English: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south. Maithili: युद्धक शुरुआत में ओ बेसितर समुद्रक ऊपर यात्रा करैत छलाह, मुदा जेना-जेना रडार विकसित भेल गेल आ अधिक सटीक होइत गेल पनडुब्बी सभ नज़र में आबय सँ बचय कें लेल पानि के निच्चा जाय कें लेल मजबूर होइत गेल | English: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen. Maithili: सतही तनाव एहि लेल होइत अछि कियाकि पानिक सतह पर पानिक अणु अपन ऊपर हवाक अणु सभक तुलना में एक दोसरक प्रति अधिक आकर्षित होइत छथि। English: The sea is a very sensitive place, and the submarines are often used to avoid being seen.","The sea is a very sensitive place, and the submarines are often used to avoid being seen."
एकटा फ़िल्म केँ DVD फॉर्मैट मे बदलैत काल आबए वला सभसँ अधिक सामान्य समस्या ओवरस्कैन अछि।,"Maithili: तुर्की तीन तरफ सँ समुद्रों सँ घिरल अछि: पश्चिम में एजियन सागर, उत्तर में काला सागर एवं दक्षिण में भूमध्य सागर। English: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south. Maithili: युद्धक शुरुआत में ओ बेसितर समुद्रक ऊपर यात्रा करैत छलाह, मुदा जेना-जेना रडार विकसित भेल गेल आ अधिक सटीक होइत गेल पनडुब्बी सभ नज़र में आबय सँ बचय कें लेल पानि के निच्चा जाय कें लेल मजबूर होइत गेल | English: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen. Maithili: एकटा फ़िल्म केँ DVD फॉर्मैट मे बदलैत काल आबए वला सभसँ अधिक सामान्य समस्या ओवरस्कैन अछि। English: The DVD format is changing rapidly, and the movie is being released in the form of a DVD.","The DVD format is changing rapidly, and the movie is being released in the form of a DVD."
विशेष रूप सँ ई दावा कएल जाइत अछि जे कोनो व्यक्ति सूक्ष्म अभिव्यक्ति सभक सही व्याख्या कए ई पता लगा सकैत अछि जे केयो झूठ बजि रहल छथि वा नहि।,"Maithili: तुर्की तीन तरफ सँ समुद्रों सँ घिरल अछि: पश्चिम में एजियन सागर, उत्तर में काला सागर एवं दक्षिण में भूमध्य सागर। English: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south. Maithili: युद्धक शुरुआत में ओ बेसितर समुद्रक ऊपर यात्रा करैत छलाह, मुदा जेना-जेना रडार विकसित भेल गेल आ अधिक सटीक होइत गेल पनडुब्बी सभ नज़र में आबय सँ बचय कें लेल पानि के निच्चा जाय कें लेल मजबूर होइत गेल | English: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen. Maithili: विशेष रूप सँ ई दावा कएल जाइत अछि जे कोनो व्यक्ति सूक्ष्म अभिव्यक्ति सभक सही व्याख्या कए ई पता लगा सकैत अछि जे केयो झूठ बजि रहल छथि वा नहि। English: The most famous of the three main languages of Turkey is Turkish. Maithili: इटली के सँ पश्चिमी तट पर स्थित एकमात्र शहर है। इटली के सँ पश्चिमी तट पर स्थित एकमात्र शहर है। इटली के सँ पश्चिमी तट पर स्थित एकमात्र शहर है।",The most famous of the three main languages of Turkey is Turkish. Maithili: इटली के सँ पश्चिमी तट पर स्थित एकमात्र शहर है। इटली के सँ पश्चिमी तट पर स्थित एकमात्र शहर है। इटली के सँ पश्चिमी तट पर स्थित एकमात्र शहर है।
