text,translated_text,clean_output
"Neban min boum la ninss sen yaa toum ne simik ramba wala sanem, ligdi la wanzour hal antikité wakat, bala oub toin in ket in boukoub-lamin wééviouga pouguin sen tound neb naala ti oub gnakran min pa le ya wa toogo né té nana.","Moore: Neban min boum la ninss sen yaa toum ne simik ramba wala sanem, ligdi la wanzour hal antikité wakat, bala oub toin in ket in boukoub-lamin wééviouga pouguin sen tound neb naala ti oub gnakran min pa le ya wa toogo né té nana. 
English: Moore: I was in the middle of a conversation with a friend when a loud bang came from the back of the car, and I saw a dark figure sitting in the backseat. I panicked and ran out of the car.","Moore: I was in the middle of a conversation with a friend when a loud bang came from the back of the car, and I saw a dark figure sitting in the backseat. I panicked and ran out of the car."
Kut bõn-zomdsã teka dũniyã wã hal wʋsgo. Bõ-kasẽng ning sẽn yiid fãa yaa tɩ b kitame tɩ tõnd kẽna lebg faag la tao-tao.,"Moore: Kut bõn-zomdsã teka dũniyã wã hal wʋsgo. Bõ-kasẽng ning sẽn yiid fãa yaa tɩ b kitame tɩ tõnd kẽna lebg faag la tao-tao. 
English: Moore: I think the jury is going to find me guilty. I will be sentenced to prison.",I will be sentenced to prison. Moore: I think the jury is going to find me guilty.
Maana woto na yilẽ tɩ bõ-getga yi ecran wã fãa zugu. Woto boondame tɩ maan-tɩ-kɩrẽmsa-pa-yi-zãnga.,"Moore: Maana woto na yilẽ tɩ bõ-getga yi ecran wã fãa zugu. Woto boondame tɩ maan-tɩ-kɩrẽmsa-pa-yi-zãnga. 
English: Maana woto na yilẽ tɩ bõ-getga yi ecran wã fãa zugu. Woto boondame tɩ maan-tɩ-kɩrẽmsa-pa-yi-zãnga.",Woto boondame tɩ maan-tɩ-kɩrẽmsa-pa-yi-zãnga. Maana woto na yilẽ tɩ bõ-getga yi ecran wã fãa zugu.
Alemayn zabr batayo rãmb sẽn lisd koomẽ ra boondame tɩ U-Boats. Alemayn neba ra mi b zabr batayo rãmb sẽn n lisd kooma wẽnebo la tʋʋm sõma.,"Moore: Alemayn zabr batayo rãmb sẽn lisd koomẽ ra boondame tɩ U-Boats. Alemayn neba ra mi b zabr batayo rãmb sẽn n lisd kooma wẽnebo la tʋʋm sõma. 
English: The German U-boats were the best in the world.",The German U-boats were the best in the world.
"Ba ta a san teké, boumb pa tekd a pouguin yé.","Moore: Ba ta a san teké, boumb pa tekd a pouguin yé. 
English: Moore: They will be punished for their crimes.",Moore: They will be punished for their crimes.
Zũngulug sẽn maanda yaa tɩ koomã molekil rãmbã sẽn be koomã zugã takda taaba ne pãng n yiid sobdã molekil rãmbã sẽn be b yĩngrã.,"Moore: Zũngulug sẽn maanda yaa tɩ koomã molekil rãmbã sẽn be koomã zugã takda taaba ne pãng n yiid sobdã molekil rãmbã sẽn be b yĩngrã. 
English: The molecular structure of the virus will change as it replicates.",The molecular structure of the virus will change as it replicates.
Yell n tɩ yiida taab sẽn kẽed ne ned sẽn dat n dɩk film n ning DVD puga yaa maan-yɩlm tɩ loogã.,"Moore: Yell n tɩ yiida taab sẽn kẽed ne ned sẽn dat n dɩk film n ning DVD puga yaa maan-yɩlm tɩ loogã. 
English: Moore: Yell n tɩ yiida taab willn kẽed ne ned willn dat n dɩk film n ning DVD puga yaa maan-yɩlm tɩ loogã.",Moore: Yell n tɩ yiida taab willn kẽed ne ned willn dat n dɩk film n ning DVD puga yaa maan-yɩlm tɩ loogã.
"Sẽn n yaa zẽnga, b yetame tɩ b tõe bãnga me ned n yaagde sãn paam wilgd nenga toeengã võore sõma.","Moore: Sẽn n yaa zẽnga, b yetame tɩ b tõe bãnga me ned n yaagde sãn paam wilgd nenga toeengã võore sõma. 
English: I will be back in the fall, and then in the winter, and then in the spring.","I will be back in the fall, and then in the winter, and then in the spring."
B tõe n naga sãnem nẽms wʋsgo. Tõe wes-a-la bõneg-bõnego.,"Moore: B tõe n naga sãnem nẽms wʋsgo. Tõe wes-a-la bõneg-bõnego. 
English: I am not a fan of the B team.",I am not a fan of the B team.
"Intelizens agtifisiela siglga wakat nins be ligid tuum weengen wal ma laafi, meeb weegen walma sudaas tuumin. A le bee ogdinater reem dam min la reem sen taon-d televizion.","Moore: Intelizens agtifisiela siglga wakat nins be ligid tuum weengen wal ma laafi, meeb weegen walma sudaas tuumin. A le bee ogdinater reem dam min la reem sen taon-d televizion. 
English: Moore: Intelizens agtifisiela siglga wakat nins be ligid tuum weengen wal ma laafi, meeb weegen walma sudaas tuumin. A le bee ogdinater reem dam min la reem sen taon-d televizion.","Moore: Intelizens agtifisiela siglga wakat nins be ligid tuum weengen wal ma laafi, meeb weegen walma sudaas tuumin. A le bee ogdinater reem dam min la reem sen taon-d televizion."
"B ket n mãanda la runda runda ,la sẽn yiid fãan, a imaasã ratio wã mãana wala apparey foto numerɩk rãmba imaaza rɩkdgã.","Moore: B ket n mãanda la runda runda,la sẽn yiid fãan, a imaasã ratio wã mãana wala apparey foto numerɩk rãmba imaaza rɩkdgã. 
English: The only way to get a better ratio is to shoot more photos, but that increases the risk of overexposing or under-exposing.","The only way to get a better ratio is to shoot more photos, but that increases the risk of overexposing or under-exposing."
Rɛgle de trois sẽn n yaa gɛel nao-kendr sẽn n taɛt-b faag-faag sẽn n wat ne ratem sõngdame ti be tõe n tẽre fotã pʋgre.,"Moore: Rɛgle de trois sẽn n yaa gɛel nao-kendr sẽn n taɛt-b faag-faag sẽn n wat ne ratem sõngdame ti be tõe n tẽre fotã pʋgre. 
English: The three will be sent to jail for life.",The three will be sent to jail for life.
"Woto yaa na kõ sɩd tɩ dinosaur rãmba ra tara kõbdo, tagasgo zoe n asme, la wata ne rũms kuum wata toe toe ka toe, to-to wa kulɛɛr la zendlem-taabo gubri.","Moore: Woto yaa na kõ sɩd tɩ dinosaur rãmba ra tara kõbdo, tagasgo zoe n asme, la wata ne rũms kuum wata toe toe ka toe, to-to wa kulɛɛr la zendlem-taabo gubri. 
English: The only thing that Moore is not a dinosaur is his hair.",The only thing that Moore is not a dinosaur is his hair.
"Wãn to la Io pãn-takdgã takd mam zugu? Y sãn yaalas Io zugu, y ka na zɩsse n ta wa y sẽn n be Dũniyã zugu.","Moore: Wãn to la Io pãn-takdgã takd mam zugu? Y sãn yaalas Io zugu, y ka na zɩsse n ta wa y sẽn n be Dũniyã zugu. 
English: What is the Moon? The Moon is a planet.",What is the Moon? The Moon is a planet.
"""NextGen"" yaa naokendr FAA sẽn yaa Amerik sɩlsã federasõ wã sẽn yet t'a nan n sõngame tɩ sɩlsã soyã yi koees koees n paase la tɩ b ra le sãam esãas galam dãmb tus-kẽema yʋʋmd pʋga, woto me nan n kitame tɩ bug-zõosã booge.","Moore: ""NextGen"" yaa naokendr FAA sẽn yaa Amerik sɩlsã federasõ wã sẽn yet t'a nan n sõngame tɩ sɩlsã soyã yi koees koees n paase la tɩ b ra le sãam esãas galam dãmb tus-kẽema yʋʋmd pʋga, woto me nan n kitame tɩ bug-zõosã booge. 
English: NextGen is a system that would allow aircraft to fly over populated areas without having to stop and refuel, saving millions of gallons of fuel each year, and reducing carbon emissions.","NextGen is a system that would allow aircraft to fly over populated areas without having to stop and refuel, saving millions of gallons of fuel each year, and reducing carbon emissions."
"Kibay sen kiend ni nisal ying biis koen kaset tirs sen kiend ni bangr veesgo weengen. Rin yinga, veesga pa neba faan toen maan ye, wan kii ta tar nafa wusgo.","Moore: Kibay sen kiend ni nisal ying biis koen kaset tirs sen kiend ni bangr veesgo weengen. Rin yinga, veesga pa neba faan toen maan ye, wan kii ta tar nafa wusgo. 
English: Moore: Kibay sen kiend and nighest is a great way to get a feel for the type of people you will meet along the way. It is a good way to get to know yourself, but it is not a way to make friends.","Moore: Kibay sen kiend and nighest is a great way to get a feel for the type of people you will meet along the way. It is a good way to get to know yourself, but it is not a way to make friends."
"A lɛɛre a 2 goama wakate yeelame woto ""Rũnda Apple na lebgae nana telefõn, Tõnd na maana kʋdemde rũnda"".","Moore: A lɛɛre a 2 goama wakate yeelame woto ""Rũnda Apple na lebgae nana telefõn, Tõnd na maana kʋdemde rũnda"". 
English: He added that Apple will ""create a new world of connected devices"".","He added that Apple will ""create a new world of connected devices""."
Yaang getsã nenyookã yaa ti b gesgã toogã la b getsã teed sẽn n segd n paam n ges zĩ-zãrg bedrema yiida gets nins sẽn n get yaamẽ wã.,"Moore: Yaang getsã nenyookã yaa ti b gesgã toogã la b getsã teed sẽn n segd n paam n ges zĩ-zãrg bedrema yiida gets nins sẽn n get yaamẽ wã. 
English: I will be back in a few days, and I will be back with a new set of eyes.","I will be back in a few days, and I will be back with a new set of eyes."
A wẽnda telekomãd tɩ sẽ tõoda wã tʋmd ne kaptɛr a yi sẽ pẽ ne tele wã n paas nẽ yẽ mẽnga tɩ yaa makr zɩiga a tã.,"Moore: A wẽnda telekomãd tɩ sẽ tõoda wã tʋmd ne kaptɛr a yi sẽ pẽ ne tele wã n paas nẽ yẽ mẽnga tɩ yaa makr zɩiga a tã. 
English: Moore: I would like to see a wireless network that would allow me to plug in a laptop and have a wireless internet connection.",Moore: I would like to see a wireless network that would allow me to plug in a laptop and have a wireless internet connection.
Bãngdbã rãmba yeelame tɩ rũm kãag kõbd da yaa munuga yingri ne fiʋ bɩ wiile tẽngre.,"Moore: Bãngdbã rãmba yeelame tɩ rũm kãag kõbd da yaa munuga yingri ne fiʋ bɩ wiile tẽngre. 
English: Moore: The jury was impressed by the defendant's ability to control his emotions and his defense team's efforts to mitigate the impact of the defendant's mental illness.",Moore: The jury was impressed by the defendant's ability to control his emotions and his defense team's efforts to mitigate the impact of the defendant's mental illness.
Bãngdba n be universite yeelame ti bogsa yiiba tʋmda ne taaba n mãan kɩd n tõe sãam yiimã.,"Moore: Bãngdba n be universite yeelame ti bogsa yiiba tʋmda ne taaba n mãan kɩd n tõe sãam yiimã. 
English: Moore: The university is a place where students can learn about the world and make friends.",Moore: The university is a place where students can learn about the world and make friends.
Woto kõta rezolusiõ n kolog wala negatifã 35 mm nãora naase (3136 mm2 nɛ 864).,"Moore: Woto kõta rezolusiõ n kolog wala negatifã 35 mm nãora naase (3136 mm2 nɛ 864). 
English: The resolution is therefore 35 mm negative (3136 mm2 versus 864).",The resolution is therefore 35 mm negative (3136 mm2 versus 864).
"Ko-kaseng baens sen teesd Erop ni satelit bedr, Groeland tara kibay ni 93% ninsalbasen be entegnet ta puga.","Moore: Ko-kaseng baens sen teesd Erop ni satelit bedr, Groeland tara kibay ni 93% ninsalbasen be entegnet ta puga. 
English: The UK has a satellite in orbit, and has a very good coverage, so we have a very good network.","The UK has a satellite in orbit, and has a very good coverage, so we have a very good network."
"Application ninga yaa soãma waa fãa pʋge yaa Google Translate, n sakd tɩ f lebg goamd sã n mika me tɩ f da paam n sika goama-buuda fo n data.","Moore: Application ninga yaa soãma waa fãa pʋge yaa Google Translate, n sakd tɩ f lebg goamd sã n mika me tɩ f da paam n sika goama-buuda fo n data. 
English: I would say that Google Translate is the best app for this purpose.",I would say that Google Translate is the best app for this purpose.
"Ta ya pemssem, koom bi kenguinga, oub bonbiisan yaa ye.","Moore: Ta ya pemssem, koom bi kenguinga, oub bonbiisan yaa ye. 
English: Moore: I think the jury was biased.",Moore: I think the jury was biased.
"Masĩna n rɩkd videyo tʋʋma wa ne yãab wʋsgo ne gom-kitsa wilgd võore, nenga toeengã rãmb sẽn n rag ka kosde ta second ye.","Moore: Masĩna n rɩkd videyo tʋʋma wa ne yãab wʋsgo ne gom-kitsa wilgd võore, nenga toeengã rãmb sẽn n rag ka kosde ta second ye. 
English: Moore: I was very disappointed in the way the video was edited and the editing was so poor that I had to redo it twice.",Moore: I was very disappointed in the way the video was edited and the editing was so poor that I had to redo it twice.
Ninsaaleb nanda teedo in na tong get la paasd a beleman youma sen kaosé.,"Moore: Ninsaaleb nanda teedo in na tong get la paasd a beleman youma sen kaosé. 
English: Moore: I don't think the NHS in England is in a position to provide the care that it needs.",Moore: I don't think the NHS in England is in a position to provide the care that it needs.
"La mamsgã ka a ye ye. Tɩ makr a yembre tõe dɩkdame n yals mamsga ye bɩ mamsg wʋsgo, n sogse la maan vɛɛsg sẽn kẽed nebãng-kasemsã baoob sor nao-kẽna.","Moore: La mamsgã ka a ye ye. Tɩ makr a yembre tõe dɩkdame n yals mamsga ye bɩ mamsg wʋsgo, n sogse la maan vɛɛsg sẽn kẽed nebãng-kasemsã baoob sor nao-kẽna. 
English: I was a little surprised at the response. I was expecting a lot more support from the community, especially from women.","I was expecting a lot more support from the community, especially from women. I was a little surprised at the response."
"Sẽn wa n baase, b wa n yãka karsa ne rada n ning karess nins sẽn yaa kutã. Yʋʋm 1767 yɩɩ yʋʋm ning b sẽn tẽra sor sẽn yaa kuta.","Moore: Sẽn wa n baase, b wa n yãka karsa ne rada n ning karess nins sẽn yaa kutã. Yʋʋm 1767 yɩɩ yʋʋm ning b sẽn tẽra sor sẽn yaa kuta. 
English: The first steam engine was invented in 1767.",The first steam engine was invented in 1767.
"Yaa sid tɩ kagt dãmba wʋsg fãa yaa soãma ni boolga zĩisa fa, la sãnda tara zĩise n tʋʋse, tɩ be tẽns la ning pʋg ani a yaoda oo.","Moore: Yaa sid tɩ kagt dãmba wʋsg fãa yaa soãma ni boolga zĩisa fa, la sãnda tara zĩise n tʋʋse, tɩ be tẽns la ning pʋg ani a yaoda oo. 
English: I was a very young man, I was in my twenties, and I was in the middle of a very difficult period in my life.","I was a very young man, I was in my twenties, and I was in the middle of a very difficult period in my life."
Baooba telescope paalsa wʋsg yaa tʋʋm teed kasenga zĩi-zargen n tare gãas buud sẽn gũbg tẽng zĩi-songo.,"Moore: Baooba telescope paalsa wʋsg yaa tʋʋm teed kasenga zĩi-zargen n tare gãas buud sẽn gũbg tẽng zĩi-songo. 
English: Moore: The telescope was sent to the space station by a satellite and then back to Earth by a rocket.",Moore: The telescope was sent to the space station by a satellite and then back to Earth by a rocket.
Supĩimã duguda koomã zug b sẽn dãmb koomã yinga.,"Moore: Supĩimã duguda koomã zug b sẽn dãmb koomã yinga. 
English: Moore: The jury is still out.",Moore: The jury is still out.
"Form mm35 sid toẽ n wa ne tudgr wakat ninga, a yaalma yaa mm36 ta woglma yaa mm 24.","Moore: Form mm35 sid toẽ n wa ne tudgr wakat ninga, a yaalma yaa mm36 ta woglma yaa mm 24. 
English: Moore: I was very impressed with the mm35, and I was very impressed with the mm36.","Moore: I was very impressed with the mm35, and I was very impressed with the mm36."
"Yĩnga biisa yaa bũmb sẽn zɩss la le yaa la le yaa tilae wʋsg vɩɩma vɛɛsg zugu, b sẽ mii boonda tɩ bũmb ning sẽn kɩt tɩ vɩɩma be wã yinga.","Moore: Yĩnga biisa yaa bũmb sẽn zɩss la le yaa la le yaa tilae wʋsg vɩɩma vɛɛsg zugu, b sẽ mii boonda tɩ bũmb ning sẽn kɩt tɩ vɩɩma be wã yinga. 
English: I would like to see a more balanced approach to the issue of immigration, with a more realistic view of the needs of the countries that are currently receiving large numbers of immigrants.","I would like to see a more balanced approach to the issue of immigration, with a more realistic view of the needs of the countries that are currently receiving large numbers of immigrants."
N kote ub tooren VPN n boold tɩ (virtual private network) yaa bũmb n yaa soãma wʋsgo n songd tɩ n tʋʋmdum ne wa tõoge n zʋʋg politika ni koosba iP dãmba n maand tɩ ka tõe tʋʋm ne wa.,"Moore: N kote ub tooren VPN n boold tɩ (virtual private network) yaa bũmb n yaa soãma wʋsgo n songd tɩ n tʋʋmdum ne wa tõoge n zʋʋg politika ni koosba iP dãmba n maand tɩ ka tõe tʋʋm ne wa. 
English: I use a VPN to protect my privacy and to avoid censorship and political surveillance.",I use a VPN to protect my privacy and to avoid censorship and political surveillance.
Statiõ wã kel n tõog n paa yĩngrã baa ne ziroscopã sẽ mẽnme sĩngrẽ wã n wa tɩ tãag a na yi viʋʋga.,"Moore: Statiõ wã kel n tõog n paa yĩngrã baa ne ziroscopã sẽ mẽnme sĩngrẽ wã n wa tɩ tãag a na yi viʋʋga. 
English: Moore: The states have a responsibility to provide safe environments for their citizens.",Moore: The states have a responsibility to provide safe environments for their citizens.
"Neb nins sẽn tagsd woto wã tagsda tɩrga, b tara pʋtẽere, b tõe malsa yɛla la b tʋm bãngr bɛd teed zutu.","Moore: Neb nins sẽn tagsd woto wã tagsda tɩrga, b tara pʋtẽere, b tõe malsa yɛla la b tʋm bãngr bɛd teed zutu. 
English: I will not be intimidated by the critics, the haters, the people who say I am not good enough.","I will not be intimidated by the critics, the haters, the people who say I am not good enough."
"Oselo n ya we-rung n wõond we-yûuga nõng n wãbda rûn-kidse. B yõgda wãamse, wiisi, rayuuse ne luili niis b n tõe n yõge. Rûms kẽer oselo n yõgda ka bedr n taa a mengã ye.","Moore: Oselo n ya we-rung n wõond we-yûuga nõng n wãbda rûn-kidse. B yõgda wãamse, wiisi, rayuuse ne luili niis b n tõe n yõge. Rûms kẽer oselo n yõgda ka bedr n taa a mengã ye. 
English: The moon is made of rock and dust. It is made of the same elements as the Earth. Only the moon's surface is shiny.",The moon is made of rock and dust. Only the moon's surface is shiny. It is made of the same elements as the Earth.
"Film camera dãmba makre-n-zemse dikra 6 la 6 cm makre, a veeneg yaa 56 la 56 mm negatifa.","Moore: Film camera dãmba makre-n-zemse dikra 6 la 6 cm makre, a veeneg yaa 56 la 56 mm negatifa. 
English: The film speed was 6 mm per second.",The film speed was 6 mm per second.
"So-toagdba saglda soãma te b maan gʋʋsg ni ko-meng ni zĩi-sasa masiib n tate ub zĩi-rebdem, bala a tõe paama tikr ni so-toaagre raaba.","Moore: So-toagdba saglda soãma te b maan gʋʋsg ni ko-meng ni zĩi-sasa masiib n tate ub zĩi-rebdem, bala a tõe paama tikr ni so-toaagre raaba. 
English: I am not a fan of the new look of the site, but it is better than the old one.","I am not a fan of the new look of the site, but it is better than the old one."
"Mobil-ramb yika gar routièran wakat fan, ba tiwousgo, sen yiida oub ramb ninsan sen teesd jakar/bumthang sin yikid yibéog 6h30 la 7h30.","Moore: Mobil-ramb yika gar routièran wakat fan, ba tiwousgo, sen yiida oub ramb ninsan sen teesd jakar/bumthang sin yikid yibéog 6h30 la 7h30. 
English: The bus will leave the school at 06:30 and will arrive at the bus stop at 07:30.",The bus will leave the school at 06:30 and will arrive at the bus stop at 07:30.
Ub songda rʋʋdba wʋsgo la ub tõe n paama zuloese wʋsg me n kẽed ni rʋʋdba nao rãmba n sõmb tik soãma wã zĩigẽ.,"Moore: Ub songda rʋʋdba wʋsgo la ub tõe n paama zuloese wʋsg me n kẽed ni rʋʋdba nao rãmba n sõmb tik soãma wã zĩigẽ. 
English: I was very disappointed in the lack of support from the local authorities for the project.",I was very disappointed in the lack of support from the local authorities for the project.
Baltique koom-zug so-toaagra toe toe wʋsga fãa wilgda yalse n kaoose tɩ ub sã n wa ta St. Petersburg la a Russie zamaana pʋga.,"Moore: Baltique koom-zug so-toaagra toe toe wʋsga fãa wilgda yalse n kaoose tɩ ub sã n wa ta St. Petersburg la a Russie zamaana pʋga. 
English: The cruise ship, which is the largest ever built for the Baltic, will depart St. Petersburg on May 5.","The cruise ship, which is the largest ever built for the Baltic, will depart St. Petersburg on May 5."
"Sagld n bee yaa tɩ so-toagb ka zʋʋd ye, ka maand kegre ye, ka maand koosem n ka tʋʋd ni lalua ye, ka boonsd ye, a le ka sõmb liib neb n na yilla paaama meng puire ye.","Moore: Sagld n bee yaa tɩ so-toagb ka zʋʋd ye, ka maand kegre ye, ka maand koosem n ka tʋʋd ni lalua ye, ka boonsd ye, a le ka sõmb liib neb n na yilla paaama meng puire ye. 
English: I think that Sagittarius A* is a very important object for our understanding of the Milky Way, and I think that it is a very important object for our understanding of our own galaxy.","I think that Sagittarius A* is a very important object for our understanding of the Milky Way, and I think that it is a very important object for our understanding of our own galaxy."
Bũmb wʋsg n bee tɩ f sõmb gʋʋs tao-tao la f sã n wa rat n tʋg zĩig la ninga.,"Moore: Bũmb wʋsg n bee tɩ f sõmb gʋʋs tao-tao la f sã n wa rat n tʋg zĩig la ninga. 
English: I think the best way to get over this is to learn from the mistakes of the past.",I think the best way to get over this is to learn from the mistakes of the past.
"Yibeo-tʋʋlma pʋg, so-toaagdba tõe ya mirage buudu n mage tɩ ya koom (maa bũmba to).","Moore: Yibeo-tʋʋlma pʋg, so-toaagdba tõe ya mirage buudu n mage tɩ ya koom (maa bũmba to). 
English: Moore: Yibeo-tʋʋlma pʋg, so-toaagdba tõe of mirage buudu n mage tɩ of koom (maa bũmba to).","Moore: Yibeo-tʋʋlma pʋg, so-toaagdba tõe of mirage buudu n mage tɩ of koom (maa bũmba to)."
"Zak-neb ni koamb ka tʋʋle n yatte bee ye, la sik-zĩise n bee n sakd n kotb root-toore.","Moore: Zak-neb ni koamb ka tʋʋle n yatte bee ye, la sik-zĩise n bee n sakd n kotb root-toore. 
English: I think Zak-Neb is a good character, but I don't think he is a good villain.","I think Zak-Neb is a good character, but I don't think he is a good villain."
"Wala tʋg n gese na-zakse n be Loire Valley, la Rhine Valley maa kee bao kẽng pʋga n tʋge tẽng-neere pʋga Danube n wa maa tu bato kidsa n tʋg n taa Erie Canal.","Moore: Wala tʋg n gese na-zakse n be Loire Valley, la Rhine Valley maa kee bao kẽng pʋga n tʋge tẽng-neere pʋga Danube n wa maa tu bato kidsa n tʋg n taa Erie Canal. 
English: If you want to see the best of the city, head to the Loire Valley, the Rhine Valley, and then to the Danube and then to Erie Canal.","If you want to see the best of the city, head to the Loire Valley, the Rhine Valley, and then to the Danube and then to Erie Canal."
Sõmba me tɩ f bao tʋʋm-tʋʋmd songre n minim n maand deng n boole n ganeg n wend fo dilla biudu.,"Moore: Sõmba me tɩ f bao tʋʋm-tʋʋmd songre n minim n maand deng n boole n ganeg n wend fo dilla biudu. 
English: I was very happy to see that the majority of the songs I had written were appreciated by the audience.",I was very happy to see that the majority of the songs I had written were appreciated by the audience.
