text,translated_text,clean_output
"Sakydamas 2 valandų trukmės kalbą jis pareiškė: „Šiandien „Apple“ siekia iš naujo išrasti telefoną, ketiname šiandien kurti istoriją.“","Lithuanian: Sakydamas 2 valandų trukmės kalbą jis pareiškė: „Šiandien „Apple“ siekia iš naujo išrasti telefoną, ketiname šiandien kurti istoriją.“ English: „The Apple is a very good company. They have a very good product. They have a very good service. They have a very good price. They have a very good quality. They have a very good reputation. They have a very good brand. They have a very good reputation. They have a very good reputation. They have a very good reputation. They have a very good reputation. They have a very good reputation. They have a very good reputation. They have a very good reputation.",They have a very good brand. „The Apple is a very good company. They have a very good service. They have a very good price. They have a very good reputation. They have a very good quality. They have a very good product.
"Vaizdo mąstelį keičiančių objektyvų trūkumas yra tas, kad židinio sudėtingumo ir lęšių elementų skaičiaus, reikalingo židinio nuotolio diapazonui pasiekti, reikia žymiai daugiau pagrindiniams lęšiams.","Lithuanian: Vaizdo mąstelį keičiančių objektyvų trūkumas yra tas, kad židinio sudėtingumo ir lęšių elementų skaičiaus, reikalingo židinio nuotolio diapazonui pasiekti, reikia žymiai daugiau pagrindiniams lęšiams. English: The Lithuanian Ministry of Education and Science has published a report on the results of the national survey on the use of the Internet in education. The survey was conducted in the period from 1st to 30th of June, 2010. The results of the survey show that the use of the Internet in education is increasing. The survey was conducted by the National Centre for Information and Communication Technologies (NCICT) in cooperation with the National Centre for Statistics and Information Systems (NCSIS).","The results of the survey show that the use of the Internet in education is increasing. The survey was conducted in the period from 1st to 30th of June, 2010. The Lithuanian Ministry of Education and Science has published a report on the results of the national survey on the use of the Internet in education. The survey was conducted by the National Centre for Information and Communication Technologies (NCICT) in cooperation with the National Centre for Statistics and Information Systems (NCSIS)."
"Panašus į televizoriaus nuotolinio valdymo pultą – valdiklyje yra du jutikliai, esantys prie naudotojo televizoriaus, kad padėtis būtų trianguliuota trimatėje erdvėje.","Lithuanian: Panašus į televizoriaus nuotolinio valdymo pultą – valdiklyje yra du jutikliai, esantys prie naudotojo televizoriaus, kad padėtis būtų trianguliuota trimatėje erdvėje. English: A television set is a device that converts electrical energy into electromagnetic energy and transmits it to a television receiver. A television set is a device that converts electrical energy into electromagnetic energy and transmits it to a television receiver.",A television set is a device that converts electrical energy into electromagnetic energy and transmits it to a television receiver.
". Mokslininkai teigia, kad viršuje šio gyvūno plunksnos buvo rudai kaštoninės, o apačioje - blyškios arba karotenoido spalvos.","Lithuanian:. Mokslininkai teigia, kad viršuje šio gyvūno plunksnos buvo rudai kaštoninės, o apačioje - blyškios arba karotenoido spalvos. English:. The Lithuanian Association of the Blind is a non-profit organization that provides services to blind and visually impaired people. The Association is a member of the European Federation of the Blind (FED).",. The Lithuanian Association of the Blind is a non-profit organization that provides services to blind and visually impaired people. The Association is a member of the European Federation of the Blind (FED).
"Reaguojant šioms dviem medžiagoms susiformuoja kristalai, trukdantys kepenų veiklai, sakė universiteto tyrinėtojai.","Lithuanian: Reaguojant šioms dviem medžiagoms susiformuoja kristalai, trukdantys kepenų veiklai, sakė universiteto tyrinėtojai. English: The Lithuanian government has decided to grant a special status to the Republic of Lithuanian Jews. The decision was made by the Cabinet of Ministers on December 10, 2009. The decision was made in order to protect the Jewish community from the threat of anti-Semitism. The decision was made in order to protect the Jewish community from the threat of anti-Semitism.","The Lithuanian government has decided to grant a special status to the Republic of Lithuanian Jews. The decision was made in order to protect the Jewish community from the threat of anti-Semitism. The decision was made by the Cabinet of Ministers on December 10, 2009."
"Taip suteikiama skiriamoji geba, kuri yra beveik keturis kartus didesnė už 35 mm negatyvo skiriamąją gebą (3136 mm2 palyginti su 864).","Lithuanian: Taip suteikiama skiriamoji geba, kuri yra beveik keturis kartus didesnė už 35 mm negatyvo skiriamąją gebą (3136 mm2 palyginti su 864). English: The Lithuanian government has announced that it will build a new nuclear power plant in Kaunas, Lithuania. The plant will be built by the Russian company Rosatom. The plant will be built in the area of the former nuclear power plant in Kaunas. The plant will be built in the area of the former nuclear power plant in Kaunas.","The plant will be built in the area of the former nuclear power plant in Kaunas. The Lithuanian government has announced that it will build a new nuclear power plant in Kaunas, Lithuania. The plant will be built by the Russian company Rosatom."
"Dėl povandeninio pluoštinės optikos kabelio, kuris jungia su Europa, ir plačiajuosčio ryšio palydovo Grenlandija turi gerą ryšį – interneto prieigą turi 93% gyventojų.","Lithuanian: Dėl povandeninio pluoštinės optikos kabelio, kuris jungia su Europa, ir plačiajuosčio ryšio palydovo Grenlandija turi gerą ryšį – interneto prieigą turi 93% gyventojų. English: Lithuanian: The Lithuanian government has announced that it will spend €1 billion on the construction of a new high-speed railway line from Vilnius to Kaunas. The line will be the first high-speed railway in the Baltics. The new line will be built in stages, starting with the construction of the first section from Vilnius to Kaunas. The first section will be completed in 2020. The total length of the line will be approximately 200 km. The new line will be the first high-","The line will be the first high-speed railway in the Baltics. The total length of the line will be approximately 200 km. The first section will be completed in 2020. Lithuanian: The Lithuanian government has announced that it will spend €1 billion on the construction of a new high-speed railway line from Vilnius to Kaunas. The new line will be the first high- The new line will be built in stages, starting with the construction of the first section from Vilnius to Kaunas."
"Viena iš žinomiausių šios kategorijos programėlių yra „Google Translate“, leidžianti versti neprisijungus, kai atsisiunčiami reikalingos kalbos duomenys.","Lithuanian: Viena iš žinomiausių šios kategorijos programėlių yra „Google Translate“, leidžianti versti neprisijungus, kai atsisiunčiami reikalingos kalbos duomenys. English: The Lithuanian translation of Google Translate is a joke, it is not a translation, it is a translation of the Lithuanian version of Google Translate.","The Lithuanian translation of Google Translate is a joke, it is not a translation, it is a translation of the Lithuanian version of Google Translate."
"Jo molekulinė struktūra lieka nepakitusi, nesvarbu, ar tai dujos, skystis, ar kieta medžiaga.","Lithuanian: Jo molekulinė struktūra lieka nepakitusi, nesvarbu, ar tai dujos, skystis, ar kieta medžiaga. English: The molecule is the mother of all things, the source of all things, the origin of all things.","The molecule is the mother of all things, the source of all things, the origin of all things."
"Naudojant vaizdo įrašus paaiškėjo svarbių atradimų aiškinant kelias milisekundes trunkančias veido išraiškas, veido judesius.","Lithuanian: Naudojant vaizdo įrašus paaiškėjo svarbių atradimų aiškinant kelias milisekundes trunkančias veido išraiškas, veido judesius. English: The Lithuanian Ministry of Transport has published a new road traffic regulations for the use of mobile phones while driving. The new regulations will come into force on 1 January 2018.",The new regulations will come into force on 1 January 2018. The Lithuanian Ministry of Transport has published a new road traffic regulations for the use of mobile phones while driving.
Žmonės lęšius gamina ir didinimo tikslu naudoja jau tūkstančius metų.,"Lithuanian: Žmonės lęšius gamina ir didinimo tikslu naudoja jau tūkstančius metų. English: The Lithuanian National Museum of Art is a museum in Vilnius, Lithuania. It is the largest museum of art in the country. The museum was founded in 1879 and is located in the former palace of the Lithuanian Grand Dukes.","The Lithuanian National Museum of Art is a museum in Vilnius, Lithuania. The museum was founded in 1879 and is located in the former palace of the Lithuanian Grand Dukes. It is the largest museum of art in the country."
"Tačiau tai nėra vienintelis dalykas – eksperimentas yra testas, kuris naudojamas siekiant pašalinti vieną ar daugiau galimų hipotezių, užduodant klausimų, o stebėjimai taip pat padeda nukreipti mokslinius tyrimus.","Lithuanian: Tačiau tai nėra vienintelis dalykas – eksperimentas yra testas, kuris naudojamas siekiant pašalinti vieną ar daugiau galimų hipotezių, užduodant klausimų, o stebėjimai taip pat padeda nukreipti mokslinius tyrimus. English: The experiment was conducted to test the hypothesis that the number of people who are willing to pay for a product is directly proportional to the perceived quality of the product. Lithuanian: Baltijos Baltijos – Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos,","The experiment was conducted to test the hypothesis that the number of people who are willing to pay for a product is directly proportional to the perceived quality of the product. Lithuanian: Baltijos Baltijos – Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos, Baltijos Baltijos,"
Galiausiai medinius ratus pakeitė geležiniai. 1767 m. buvo pristatyti pirmieji visiškai geležiniai bėgiai.,Lithuanian: Galiausiai medinius ratus pakeitė geležiniai. 1767 m. buvo pristatyti pirmieji visiškai geležiniai bėgiai. English: The first of the three peaks of the Geležinis Ridge. 1767 m. the highest peak of the Geležinis Ridge.,1767 m. the highest peak of the Geležinis Ridge. The first of the three peaks of the Geležinis Ridge.
"Nors daugelis kortelių yra tinkamos skambinti bet kur, kai kurios turi palankius skambučių tarifus tik konkrečioms šalių grupėms.","Lithuanian: Nors daugelis kortelių yra tinkamos skambinti bet kur, kai kurios turi palankius skambučių tarifus tik konkrečioms šalių grupėms. English: The Lithuanian government has decided to increase the minimum wage by 6%. The minimum wage will be increased to € 751 per month. The minimum wage will be increased to € 751 per month.",The Lithuanian government has decided to increase the minimum wage by 6%. The minimum wage will be increased to € 751 per month.
"Dauguma šiuolaikinių moksliniams tyrimams naudojamų teleskopų yra milžiniški įrenginiai, įrengti atokiose vietovėse, kuriose vyrauja palankios atmosferos sąlygos.","Lithuanian: Dauguma šiuolaikinių moksliniams tyrimams naudojamų teleskopų yra milžiniški įrenginiai, įrengti atokiose vietovėse, kuriose vyrauja palankios atmosferos sąlygos. English: The Lithuanian Ministry of Education and Science has decided to cancel the project of the Lithuanian Space Agency to build a telescope in the Vilna region. The decision was made after the Lithuanian Space Agency submitted a proposal to the Lithuanian Ministry of Education and Science for the construction of a telescope in the Vilna region.",The Lithuanian Ministry of Education and Science has decided to cancel the project of the Lithuanian Space Agency to build a telescope in the Vilna region. The decision was made after the Lithuanian Space Agency submitted a proposal to the Lithuanian Ministry of Education and Science for the construction of a telescope in the Vilna region.
Plieninė adata vandens paviršiuje plūduriuoja dėl paviršiaus įtempio.,"Lithuanian: Plieninė adata vandens paviršiuje plūduriuoja dėl paviršiaus įtempio. English: Lithuanian: The Lithuanian Ministry of Foreign Affairs has announced that it will not renew the contract of the Lithuanian embassy in Washington, D.C., with the American company, American Embassy Services, Inc. (AES). The embassy will be relocated to Vilnius.","Lithuanian: The Lithuanian Ministry of Foreign Affairs has announced that it will not renew the contract of the Lithuanian embassy in Washington, D.C., with the American company, American Embassy Services, Inc. (AES). The embassy will be relocated to Vilnius."
"35 mm formato pavadinimas klaidina, faktiškai jis yra 36 mm pločio ir 24 mm aukščio.","Lithuanian: 35 mm formato pavadinimas klaidina, faktiškai jis yra 36 mm pločio ir 24 mm aukščio. English: 35 mm format title, facts about 36 mm film and 24 mm film.","35 mm format title, facts about 36 mm film and 24 mm film."
"Ląstelės yra visko pagrindas ir tokios svarbios tyrinėjant gyvybę, kad dažnai jos vadinamos gyvybės statybiniais blokais.","Lithuanian: Ląstelės yra visko pagrindas ir tokios svarbios tyrinėjant gyvybę, kad dažnai jos vadinamos gyvybės statybiniais blokais. English: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuania",Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuanian: Lithuania
