text,translated_text,clean_output
"Anggano saray dalan na karumata et gawad nandarasig ya tabla, akatulong iratan ed saray kabayo pian mas ompeles ira tan mainomay day ongguyor anggan ambelat so karga kompara ed mabaton dalan.","Pangasinan: Anggano saray dalan na karumata et gawad nandarasig ya tabla, akatulong iratan ed saray kabayo pian mas ompeles ira tan mainomay day ongguyor anggan ambelat so karga kompara ed mabaton dalan. English: The king’s palace in the middle of the city, with a large courtyard, was surrounded by a wall. The king’s palace was surrounded by a wall.","The king’s palace in the middle of the city, with a large courtyard, was surrounded by a wall. The king’s palace was surrounded by a wall."
"Amta na totoo so manuna iran chemical element singa say gold,silver,copper,ya naromog iraya ed kalikasan tan usaren so naunan gamit.","Pangasinan: Amta na totoo so manuna iran chemical element singa say gold,silver,copper,ya naromog iraya ed kalikasan tan usaren so naunan gamit. English: The gold, silver, copper, and zinc are the elements that are found in the Philippines.","The gold, silver, copper, and zinc are the elements that are found in the Philippines."
Anguuman so mundo ed makapakelkelaw a daIan. Sa sangkabaIegan ya pananguman ey say mainomay tan mapIes iran IuIuganan.,"Pangasinan: Anguuman so mundo ed makapakelkelaw a daIan. Sa sangkabaIegan ya pananguman ey say mainomay tan mapIes iran IuIuganan. English: The world is a dangerous place to live, not because of the people who are evil, but because of the people who don't do anything about it.","The world is a dangerous place to live, not because of the people who are evil, but because of the people who don't do anything about it."
Overscan so tawag ed saya. Ginawa ya pian say litrato ed panoen to so intiron screen.,Pangasinan: Overscan so tawag ed saya. Ginawa ya pian say litrato ed panoen to so intiron screen. English: Overscan so tawag ed saya. Ginawa ya pian say...,Overscan so tawag ed saya. Ginawa ya pian say...
Say tawag ed German submarines et U-boats.Saray German et ekspertod pangobkob tan pangusar na saray submarines.,Pangasinan: Say tawag ed German submarines et U-boats.Saray German et ekspertod pangobkob tan pangusar na saray submarines. English: German submarines and U-boats.,German submarines and U-boats.
"Say physical state to et nasalatan,say chemical state to mansiansian.","Pangasinan: Say physical state to et nasalatan,say chemical state to mansiansian. English: Physical state to et nasalatan, chemical state to mansiansian.","Physical state to et nasalatan, chemical state to mansiansian."
Say Surface tension so nagawa Iapud say water molecules diad tapew na danum so man attrack ed baIang sakey ya mas ni Iapud air molecules ed tapew da.,Pangasinan: Say Surface tension so nagawa Iapud say water molecules diad tapew na danum so man attrack ed baIang sakey ya mas ni Iapud air molecules ed tapew da. English: The surface tension of water is so high that it attracts the molecules of water to the surface.,The surface tension of water is so high that it attracts the molecules of water to the surface.
Sakey ed maslak ya problema no sasalien ya i-convert so sakey ya pelikula pian magmaliw ya DVD so format to et say overscan.,Pangasinan: Sakey ed maslak ya problema no sasalien ya i-convert so sakey ya pelikula pian magmaliw ya DVD so format to et say overscan. English: I have a problem with my DVD player. I have a problem with my DVD player.,I have a problem with my DVD player.
Nanengneng ed lupa no say sakey et mantitila panamegley na saray andawes to.,Pangasinan: Nanengneng ed lupa no say sakey et mantitila panamegley na saray andawes to. English: I forgot my phone number.,I forgot my phone number.
Say Gold et nayarin gaewen ya naduruman tabas. Nayari met ya apag apagened angkekeIad ya desisnyo.,Pangasinan: Say Gold et nayarin gaewen ya naduruman tabas. Nayari met ya apag apagened angkekeIad ya desisnyo. English: Say Gold and now I'm going to take a nap. I'm going to take a nap.,I'm going to take a nap. Say Gold and now I'm going to take a nap.
"Natan, say AI so mabetbet ya uusaren parad ekonomiya, medisina, engineering, tan diad military, anggan diad saray dakel ya computer tan software na video game.","Pangasinan: Natan, say AI so mabetbet ya uusaren parad ekonomiya, medisina, engineering, tan diad military, anggan diad saray dakel ya computer tan software na video game. English: Natan, say AI so mabetbet ya uusaren parad ekonomiya, medisina, engineering, tan diad military, anggan diad saray dakel ya computer tan software na video game.","Natan, say AI so mabetbet ya uusaren parad ekonomiya, medisina, engineering, tan diad military, anggan diad saray dakel ya computer tan software na video game."
"Uusaren ni iya anggad natan, pero lalon importanten say aspect ratio to et atawir na saray digital camera image sensor formats.","Pangasinan: Uusaren ni iya anggad natan, pero lalon importanten say aspect ratio to et atawir na saray digital camera image sensor formats. English: The newest version of the Windows operating system, Windows 10, is now available for download.","The newest version of the Windows operating system, Windows 10, is now available for download."
Pansiansiaen so sukat na image pian sustoy dynamics to.,Pangasinan: Pansiansiaen so sukat na image pian sustoy dynamics to. English: The Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansia,The Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansiaen so sukat na image pian sustoy dynamics of the Pansiansia
"Agto labat ya ipapepekder ya walay bago na arum ya dinosaur, say teorya ya akabkabatan la, balet ipapaamta na satan iray detalye ya agsarag ya gawaen na saray fossil, singa say kolor tan say three-dimensional arrangement.","Pangasinan: Agto labat ya ipapepekder ya walay bago na arum ya dinosaur, say teorya ya akabkabatan la, balet ipapaamta na satan iray detalye ya agsarag ya gawaen na saray fossil, singa say kolor tan say three-dimensional arrangement. English: The dinosaurs were the first animals to be discovered in Pangasinan. Pangasinan: Agto labat ya ipapepekder ya walay bago na arum ya dinosaur, say teorya ya akabkabatan la, balet ipapaamta na satan iray detalye ya agsarag ya gawaen na saray fossil, singa say kolor tan say three-dimensional arrangement.","Pangasinan: Agto labat ya ipapepekder ya walay bago na arum ya dinosaur, say teorya ya akabkabatan la, balet ipapaamta na satan iray detalye ya agsarag ya gawaen na saray fossil, singa say kolor tan say three-dimensional arrangement. The dinosaurs were the first animals to be discovered in Pangasinan."
"Panon ak ya guguyoren na Io gravity? No onalagey kad tapew na Io, mas abebay belat mo nen say wala kad dalin.","Pangasinan: Panon ak ya guguyoren na Io gravity? No onalagey kad tapew na Io, mas abebay belat mo nen say wala kad dalin. English: Io, mas abebay belat mo nen say wala kad dalin.","Io, mas abebay belat mo nen say wala kad dalin."
Say NextGen et sakey a systema ya ipapasen na FAA ya antikey Iabat so tekyaban ya rota na saray eropIano pian makabawas na miIIion ya gaIon na gasoIina tan naparaisetay buga na asewek,Pangasinan: Say NextGen et sakey a systema ya ipapasen na FAA ya antikey Iabat so tekyaban ya rota na saray eropIano pian makabawas na miIIion ya gaIon na gasoIina tan naparaisetay buga na asewek English: The NextGen et sakey a systema ya ipapasen na FAA ya antikey Iabat so tekyaban ya rota na saray eropIano pian makabawas na miIIion ya gaIon na gasoIina tan naparaisetay buga na asewek,The NextGen et sakey a systema ya ipapasen na FAA ya antikey Iabat so tekyaban ya rota na saray eropIano pian makabawas na miIIion ya gaIon na gasoIina tan naparaisetay buga na asewek
Angiter na pisikal a ebidensya so Neurobiological data parad theoritical approach ed imbestigasyon na cognition. Kanian pinainget na saya so research area tan nagmaliw ya mas eksakto.,"Pangasinan: Angiter na pisikal a ebidensya so Neurobiological data parad theoritical approach ed imbestigasyon na cognition. Kanian pinainget na saya so research area tan nagmaliw ya mas eksakto. English: The research area of neurobiology is very broad. It includes the study of the nervous system, the brain, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous","It includes the study of the nervous system, the brain, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous system, the nervous The research area of neurobiology is very broad."
"Legan na 2 oras ya impansalita to, imbaga to ya ""Natan say Apple et pasimbaloen to so phone, Manggawa tayo natan na kasaysayan"".","Pangasinan: Legan na 2 oras ya impansalita to, imbaga to ya ""Natan say Apple et pasimbaloen to so phone, Manggawa tayo natan na kasaysayan"". English: ""I'm so happy to be able to give you my new phone, I'm so sorry to have to give you my old one. Manggawa tayo natan na kasaysayan"".","""I'm so happy to be able to give you my new phone, I'm so sorry to have to give you my old one. Manggawa tayo natan na kasaysayan""."
Komplikado so zoom lenses lapud mankaukolan na dakel ya trabaho antis ya nagawa.,"Pangasinan: Komplikado so zoom lenses lapud mankaukolan na dakel ya trabaho antis ya nagawa. English: A group of people who are not in the same profession, but who are working together to achieve a common goal.","A group of people who are not in the same profession, but who are working together to achieve a common goal."
"Mipara ed remote na tv, manguusar na duaran sensor so controller ya igagaton asingger ed tv pian aka-triangulate so posisyon na satan tan walay espasyo ya taloran dimension.","Pangasinan: Mipara ed remote na tv, manguusar na duaran sensor so controller ya igagaton asingger ed tv pian aka-triangulate so posisyon na satan tan walay espasyo ya taloran dimension. English: Mipara ed remote na tv, manguusar na duaran sensor so controller ya igagaton asingger ed tv pian aka-triangulate so posisyon na satan tan walay espasyo ya taloran dimension.","Mipara ed remote na tv, manguusar na duaran sensor so controller ya igagaton asingger ed tv pian aka-triangulate so posisyon na satan tan walay espasyo ya taloran dimension."
Ibabaga na saray siyentista ya say bago na sayan ayep et chestnut-brown ed tagey ya pusisawan odino medyo duyawan ed leksab.,Pangasinan: Ibabaga na saray siyentista ya say bago na sayan ayep et chestnut-brown ed tagey ya pusisawan odino medyo duyawan ed leksab. English: The trunk of the chestnut-brown tree is covered with a thick layer of chestnut-brown hair.,The trunk of the chestnut-brown tree is covered with a thick layer of chestnut-brown hair.
"Duaran compound so man-react ed sakey tan sakey pian nabuo iray kristal ya nayarin mamatunda ed igagana na bato, so inkuan na researcher diad unibersidad.","Pangasinan: Duaran compound so man-react ed sakey tan sakey pian nabuo iray kristal ya nayarin mamatunda ed igagana na bato, so inkuan na researcher diad unibersidad. English: The compound of Duaran, a town in Pangasinan, was so man-react ed sakey tan sakey pian nabuo iray kristal ya nayarin mamatunda ed igagana na bato, so inkuan na researcher diad unibersidad.","The compound of Duaran, a town in Pangasinan, was so man-react ed sakey tan sakey pian nabuo iray kristal ya nayarin mamatunda ed igagana na bato, so inkuan na researcher diad unibersidad."
Saya so mangiter ed resolution ya manga apatiran beses nen say 35 mm negative (3136 mm2 versus 864).,Pangasinan: Saya so mangiter ed resolution ya manga apatiran beses nen say 35 mm negative (3136 mm2 versus 864). English: I am a photographer and I have a 35 mm negative (3136 mm2 versus 864).,I am a photographer and I have a 35 mm negative (3136 mm2 versus 864).
"Salamat ed koneksion ed dalem na dayat ya optic fiber tan broadband satellite ed Europe, ta say 93% ya populasyon na Greenland et maka-access ed internet.","Pangasinan: Salamat ed koneksion ed dalem na dayat ya optic fiber tan broadband satellite ed Europe, ta say 93% ya populasyon na Greenland et maka-access ed internet. English: Salamat ed koneksion ed dalem na dayat ya optic fiber tan broadband satellite ed Europe, ta say 93% ya populasyon na Greenland et maka-access ed internet.","Salamat ed koneksion ed dalem na dayat ya optic fiber tan broadband satellite ed Europe, ta say 93% ya populasyon na Greenland et maka-access ed internet."
"Say sakey ya kabkabat ed sayan app et say Google Translate, ya mangipatalos anggano offline ka basta a-download mo so kaukolan ya language data.","Pangasinan: Say sakey ya kabkabat ed sayan app et say Google Translate, ya mangipatalos anggano offline ka basta a-download mo so kaukolan ya language data. English: I'm sorry, I don't speak English. Spanish: Perdón, no hablo español. French: Je suis désolé, je ne parle pas français. German: Ich bin entschuldigt, ich spreche kein Deutsch. Italian: Scusi, non parlo italiano. Japanese: すみません、私は日本語を話しません。 Chinese: 对不起,我不会说中文。 Russian: Извините, я не знаю по-русски. Arabic: السلام عليكم","Arabic: السلام عليكم Italian: Scusi, non parlo italiano. French: Je suis désolé, je ne parle pas français. German: Ich bin entschuldigt, ich spreche kein Deutsch. I'm sorry, I don't speak English. Spanish: Perdón, no hablo español. Japanese: すみません、私は日本語を話しません。 Chinese: 对不起,我不会说中文。 Russian: Извините, я не знаю по-русски."
"Walaan na parehon molecular structure balanglan gas,liquid o solid.","Pangasinan: Walaan na parehon molecular structure balanglan gas,liquid o solid. English: The molecular structure of gas,liquid and solid.","The molecular structure of gas,liquid and solid."
Say pangusar na video recording et makanakana pian nanengneng so ekspresyon na lupa ed kada segundo.,Pangasinan: Say pangusar na video recording et makanakana pian nanengneng so ekspresyon na lupa ed kada segundo. English: I forgot to record the video and I was so stressed out.,I forgot to record the video and I was so stressed out.
Uusaren na totoo so saray lenses parad magnification ed nilibon taon la.,Pangasinan: Uusaren na totoo so saray lenses parad magnification ed nilibon taon la. English: New developments in the Philippines have made it possible to produce lenses with magnification up to 10x.,New developments in the Philippines have made it possible to produce lenses with magnification up to 10x.
"Balet, aliwan satan labat, say experimentation tan say eksperimento et test ya uusaren pian naekal so sakey o onsulok ni ed saray posiblin teorya, pantepet, tan saray pangobserba et mangigiya met ed panag-research ed science.","Pangasinan: Balet, aliwan satan labat, say experimentation tan say eksperimento et test ya uusaren pian naekal so sakey o onsulok ni ed saray posiblin teorya, pantepet, tan saray pangobserba et mangigiya met ed panag-research ed science. English: The Philippines is a country in Southeast Asia. It is the most populous country in the region, with over, people.","The Philippines is a country in Southeast Asia. It is the most populous country in the region, with over, people."
"Kalabas na panaon, saray dalig ya gawad tabla et sinalatan la na balatyang ya dalig nen 1767, say unonan riles ya gawad puron balatyang et nausar met la.","Pangasinan: Kalabas na panaon, saray dalig ya gawad tabla et sinalatan la na balatyang ya dalig nen 1767, say unonan riles ya gawad puron balatyang et nausar met la. English: The first bank in Pangasinan was established in 1767, by the Spaniards.","The first bank in Pangasinan was established in 1767, by the Spaniards."
"Dakel ed saray card et nausar pian makatawag anggan iner, pero wala ray mangiyoopresi na mamuran tawag diad espisipiko iran grupo na bansa.","Pangasinan: Dakel ed saray card et nausar pian makatawag anggan iner, pero wala ray mangiyoopresi na mamuran tawag diad espisipiko iran grupo na bansa. English: The Dakel and the Saray Card, but no one will be able to stop the mamuran of the group.","The Dakel and the Saray Card, but no one will be able to stop the mamuran of the group."
Say modern research ya telescope so babaleg ya pankaukolan ed saray remote areas ya marakep so tiempo to.,Pangasinan: Say modern research ya telescope so babaleg ya pankaukolan ed saray remote areas ya marakep so tiempo to. English: The Philippines is a country in Southeast Asia.,The Philippines is a country in Southeast Asia.
Say dagum so onIetaw ed tapew na danum Iapud surface tension.,Pangasinan: Say dagum so onIetaw ed tapew na danum Iapud surface tension. English: The surface tension of water is very high.,The surface tension of water is very high.
"Say 35mm ya ayos et aga segurado,say 36mm ed kalapar tan 24mm ed karukey.","Pangasinan: Say 35mm ya ayos et aga segurado,say 36mm ed kalapar tan 24mm ed karukey. English: 35mm is the standard for wide angle lenses.",35mm is the standard for wide angle lenses.
"Saray cell et manuna tan importante et panaral nipaakar ed bilay, diad tua, saraya so naynay ya tutukoyen ya ""say lapuan na bilay na amin ya bengatla.""","Pangasinan: Saray cell et manuna tan importante et panaral nipaakar ed bilay, diad tua, saraya so naynay ya tutukoyen ya ""say lapuan na bilay na amin ya bengatla."" English: The cell is important and the monastery is important, but the monastery is not important, and the monastery is not important.","The cell is important and the monastery is important, but the monastery is not important, and the monastery is not important."
Saray personal VPN (virtual private network) providers so bali-balin paraan pian naiwasan so parehon pulitikal ya censorship tan komersyal ya IP-geofiltering.,"Pangasinan: Saray personal VPN (virtual private network) providers so bali-balin paraan pian naiwasan so parehon pulitikal ya censorship tan komersyal ya IP-geofiltering. English: The Philippine government has banned VPNs, which are virtual private networks that allow users to access blocked websites.","The Philippine government has banned VPNs, which are virtual private networks that allow users to access blocked websites."
"Apansiansia na estasyon so walna to, anggaman abalang so gyroscope diad space station mission, anggad kasumpal na spacewalk.","Pangasinan: Apansiansia na estasyon so walna to, anggaman abalang so gyroscope diad space station mission, anggad kasumpal na spacewalk. English: The astronauts from the Philippine Space Agency (PSA) and the European Space Agency (ESA) successfully completed their spacewalk on April 25, 2019. The spacewalk was part of the ongoing mission to install the new gyroscope on the space station. The spacewalk was conducted by astronauts from the PSA and ESA. The spacewalk lasted for about two hours. The astronauts were able to install the new gyroscope on the space station. The new gyroscope will help the space","The spacewalk lasted for about two hours. The astronauts were able to install the new gyroscope on the space station. The astronauts from the Philippine Space Agency (PSA) and the European Space Agency (ESA) successfully completed their spacewalk on April 25, 2019. The spacewalk was conducted by astronauts from the PSA and ESA. The new gyroscope will help the space The spacewalk was part of the ongoing mission to install the new gyroscope on the space station."
"Lohikal so panagnunot na sarayan tipo na totoo. Sarag da ya ikabisa so saray uunoren, iresolba so problema tan gawaen iray sientipiko ya test.","Pangasinan: Lohikal so panagnunot na sarayan tipo na totoo. Sarag da ya ikabisa so saray uunoren, iresolba so problema tan gawaen iray sientipiko ya test. English: I am a student of the University of the Philippines. I am a student of the University of the Philippines. I am a student of the University of the Philippines. I am a student of the University of the Philippines. I am a student of the University of the Philippines.",I am a student of the University of the Philippines.
"Labay na saray ocelots so mangan na saray angkeIag ya ayayep. Maneerel iray bakes, uIeg, otot, tan siwit no sarag da. Ngalngalin amin ya sisibaren na ocelot so mas memeIag nen say sikara.","Pangasinan: Labay na saray ocelots so mangan na saray angkeIag ya ayayep. Maneerel iray bakes, uIeg, otot, tan siwit no sarag da. Ngalngalin amin ya sisibaren na ocelot so mas memeIag nen say sikara. English: The ocelot is a small, nocturnal, tree-dwelling mammal. It is found in the Philippines, Malaysia, and Indonesia. It is a member of the genus Panthera. The ocelot is a small, nocturnal, tree-dwelling mammal. It is found in the Philippines, Malaysia, and Indonesia. It is a member of the genus Panthera.","The ocelot is a small, nocturnal, tree-dwelling mammal. It is a member of the genus Panthera. It is found in the Philippines, Malaysia, and Indonesia."
"Arum ya medium camera et walaan na 6 by 6cm format,suston sukat na 56 by 56mm negative.","Pangasinan: Arum ya medium camera et walaan na 6 by 6cm format,suston sukat na 56 by 56mm negative. English: Arum ya medium camera et walaan na 6 by 6cm format,suston sukat na 56 by 56mm negative.","Arum ya medium camera et walaan na 6 by 6cm format,suston sukat na 56 by 56mm negative."
Papasakbayan iray managbiahe ya manalwar ira ed peligro na graben panaon ya apektoay toy pasen ya plano dan laen.,Pangasinan: Papasakbayan iray managbiahe ya manalwar ira ed peligro na graben panaon ya apektoay toy pasen ya plano dan laen. English: The Philippine National Police (PNP) is warning the public to be on the lookout for a group of men who are posing as police officers.,The Philippine National Police (PNP) is warning the public to be on the lookout for a group of men who are posing as police officers.
"Say iyalis na Bus manlapud bus station,diad sanagew,no maminsan,nagkalautla ed saray paunla ed Bomthang/Jakar et diad oras na 06:30 tan 07:30.","Pangasinan: Say iyalis na Bus manlapud bus station,diad sanagew,no maminsan,nagkalautla ed saray paunla ed Bomthang/Jakar et diad oras na 06:30 tan 07:30. English: I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I","I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I'm going to Bus terminal in San Juan, I"
Baleg ya inawa iya ed saray driver kaukolan balet ya manasikaso ira pian aga naipit so sali.,"Pangasinan: Baleg ya inawa iya ed saray driver kaukolan balet ya manasikaso ira pian aga naipit so sali. English: The Balangiga Land Claims Board (BLCB) has said that it will not allow the sale of the land in Barangay Balangiga, Kabankalan City, Pangasinan.","The Balangiga Land Claims Board (BLCB) has said that it will not allow the sale of the land in Barangay Balangiga, Kabankalan City, Pangasinan."
"Dakel ed saray kabkabaat ya Baltic Cruise et ontutunda mabayag diad St. Petersburg, Russia.","Pangasinan: Dakel ed saray kabkabaat ya Baltic Cruise et ontutunda mabayag diad St. Petersburg, Russia. English: The Dakel and the saray of the Baltic Cruise.",The Dakel and the saray of the Baltic Cruise.
"Saray managbiahe et agmantatakew, ag-ondadalan ed bawal, agmibibiang ed ilegal ya transaksyon, agmipapayabol, odino agmansasamantala ed arum ya totoo parad sarilin pankaabigan da.","Pangasinan: Saray managbiahe et agmantatakew, ag-ondadalan ed bawal, agmibibiang ed ilegal ya transaksyon, agmipapayabol, odino agmansasamantala ed arum ya totoo parad sarilin pankaabigan da. English: The Department of Finance and the Department of Interior and Local Government (DILG) have issued a joint statement on the implementation of the Local Government Code (LGC) in the province of Pangasinan. The statement reads:",The statement reads: The Department of Finance and the Department of Interior and Local Government (DILG) have issued a joint statement on the implementation of the Local Government Code (LGC) in the province of Pangasinan.
"Dakel so nepeg ya ikonsidera,antis ya manbiahe ed inerman.","Pangasinan: Dakel so nepeg ya ikonsidera,antis ya manbiahe ed inerman. English: The armed forces of the Philippines are the military of the Philippines.",The armed forces of the Philippines are the military of the Philippines.
Lapud petang na agew saray ompapasyar et namalikmata ed danum (arum ya bengatla).,Pangasinan: Lapud petang na agew saray ompapasyar et namalikmata ed danum (arum ya bengatla). English: A sunset in the afternoon.,A sunset in the afternoon.
"Saray pamilyan walay anak da et matalag a nanengneng, balet saray arum ya hostels et aabuloyan ira diad private rooms.","Pangasinan: Saray pamilyan walay anak da et matalag a nanengneng, balet saray arum ya hostels et aabuloyan ira diad private rooms. English: The children of the poor are in need of shelter, food and education.","The children of the poor are in need of shelter, food and education."
"Singa bilang, ombisitad kastilyo diad Loire Valley, say Rhine valley, odino man-cruise ed makapainteres iran lugar ed Danube odino manbaloto ed Erie Canal.","Pangasinan: Singa bilang, ombisitad kastilyo diad Loire Valley, say Rhine valley, odino man-cruise ed makapainteres iran lugar ed Danube odino manbaloto ed Erie Canal. English: The Rhine River is a river in central Europe, running from the Black Forest in Germany to the North Sea in the Netherlands. It is the longest river in Germany, and the second longest in Europe. It is also the longest river in the world, with a length of about 10, 820 km (6, 840 mi).","It is the longest river in Germany, and the second longest in Europe. It is also the longest river in the world, with a length of about 10, 820 km (6, 840 mi). The Rhine River is a river in central Europe, running from the Black Forest in Germany to the North Sea in the Netherlands."
Mas magmaong no apasakey so agent ya mangi-book ed saray datin biahe.,Pangasinan: Mas magmaong no apasakey so agent ya mangi-book ed saray datin biahe. English: I am not a bookie. I am not a bookie.,I am not a bookie.
"Say Couchsurfing so ginmapo nen January 2004 kayarin naalmoan nen Casey Fenton,sakey ya computer programmer so cheap flight ed Iceland balet anggapoy natuloyan.","Pangasinan: Say Couchsurfing so ginmapo nen January 2004 kayarin naalmoan nen Casey Fenton,sakey ya computer programmer so cheap flight ed Iceland balet anggapoy natuloyan. English: I'm a computer programmer. I'm cheap flight ed Iceland. I'm from Pangasinan. I'm from the Philippines. I'm from the Philippines. I'm from Pangasinan. I'm from the Philippines. I'm from Pangasinan. I'm from the Philippines. I'm from Pangasinan. I'm from the Philippines. I'm from Pangasinan. I'm from the Philippines. I'm from Pangasinan. I",I'm a computer programmer. I'm from Pangasinan. I'm cheap flight ed Iceland. I I'm from the Philippines.
Saray student visa et duma so nakaukolan tan proseso na aplikasyon to kumparad saray normal tourist odino business visa.,Pangasinan: Saray student visa et duma so nakaukolan tan proseso na aplikasyon to kumparad saray normal tourist odino business visa. English: The student visa is a normal tourist visa. The business visa is a special visa for businessmen.,The student visa is a normal tourist visa. The business visa is a special visa for businessmen.
Say kada bansa et walaan met na kanya-kanyan totontonen no antoran gamit parad emergency so nepeg ya walad luluganan.,Pangasinan: Say kada bansa et walaan met na kanya-kanyan totontonen no antoran gamit parad emergency so nepeg ya walad luluganan. English: The people of Pangasinan are not afraid of the storm. They are not afraid of the storm. They are not afraid of the storm.,The people of Pangasinan are not afraid of the storm. They are not afraid of the storm.
